Lab_ID	Sample_ID	Sample_Collection_Date	Sample_Site	Variant_name	Variant_proportion	Pipeline_date
LAB0000362	1000361	2024-03-27	T	JN.1.30	0.04840246	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1	0.05131217	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.47	0.04740552	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.25	0.04126471	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.35	0.0060528	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.23	0.00211111	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.29	0.00202127	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.17	0.00182912	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.37	0.00138872	2024-04-24
LAB0000362	1000361	2024-03-27	T	JN.1.33	0.0009839	2024-04-24
LAB0000362	1000361	2024-03-27	T	unreportable	0.00921241	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.16.1	0.77176604	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.42	0.14585602	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.8.2	0.06571788	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.42.1	0.00571737	2024-04-24
LAB0000363	1000362	2024-04-01	T	KP.2.2	0.00147226	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.4.5	0.00135351	2024-04-24
LAB0000363	1000362	2024-04-01	T	JN.1.23	0.0008744	2024-04-24
LAB0000363	1000362	2024-04-01	T	unreportable	0.00724253	2024-04-24
LAB0000364	1000363	2024-04-03	T	KP.4.1	0.21383264	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.13	0.16864767	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.8	0.08678665	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1	0.0515974	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.2	0.05031443	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.32	0.03937169	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.15	0.04466812	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.6	0.04034333	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.37	0.05557879	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.18	0.04519295	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.18.1	0.04295903	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.6.1	0.04536853	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.11	0.02651145	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.7.1	0.01560847	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.7	0.02135193	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.7.3	0.02053056	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.47	0.00669877	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.8.3	0.00316948	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.40	0.00191434	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.10	0.00143062	2024-04-24
LAB0000364	1000363	2024-04-03	T	KP.1.1.1	0.00175393	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.35	0.00133517	2024-04-24
LAB0000364	1000363	2024-04-03	T	KY.1	0.00182309	2024-04-24
LAB0000364	1000363	2024-04-03	T	JN.1.47.2	0.00078696	2024-04-24
LAB0000364	1000363	2024-04-03	T	unreportable	0.01242398	2024-04-24
LAB0000365	1000364	2024-04-11	F	JN.1.7	0.99532031	2024-04-24
LAB0000365	1000364	2024-04-11	F	JN.1.7.4	0.00065565	2024-04-24
LAB0000365	1000364	2024-04-11	F	unreportable	0.00402405	2024-04-24
LAB0000366	1000365	2024-04-15	L	JN.1.7	0.37487065	2024-04-24
LAB0000366	1000365	2024-04-15	L	JN.1.13	0.33556751	2024-04-24
LAB0000366	1000365	2024-04-15	L	JN.1.32	0.26781471	2024-04-24
LAB0000366	1000365	2024-04-15	L	JN.1.35	0.00612115	2024-04-24
LAB0000366	1000365	2024-04-15	L	JN.1.25	0.00119722	2024-04-24
LAB0000366	1000365	2024-04-15	L	unreportable	0.01442876	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.7	0.84601721	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.35	0.01518972	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.37	0.02060173	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.45	0.0173643	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.10	0.0151214	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.15	0.01661392	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.32	0.01577996	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.44	0.02653344	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1	0.01386177	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.29	0.00247071	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.7.1	0.00067739	2024-04-24
LAB0000367	1000366	2024-04-14	U	JN.1.19	0.0008897	2024-04-24
LAB0000367	1000366	2024-04-14	U	unreportable	0.00887874	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.16	0.96858192	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.18.2	0.00545911	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.43	0.00664793	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.29	0.00216588	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.10	0.00274636	2024-04-24
LAB0000368	1000367	2024-04-15	Y	JN.1.8.4	0.00207785	2024-04-24
LAB0000368	1000367	2024-04-15	Y	unreportable	0.01232095	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.11	0.32189887	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.4.4	0.22986395	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.18	0.16681229	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.16.1	0.15875889	2024-04-24
LAB0000369	1000368	2024-04-15	D	KP.2	0.09206341	2024-04-24
LAB0000369	1000368	2024-04-15	D	KP.2.2	0.00331381	2024-04-24
LAB0000369	1000368	2024-04-15	D	KP.1.1.1	0.00248287	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.43	0.00307673	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.38	0.00171721	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.29	0.00161041	2024-04-24
LAB0000369	1000368	2024-04-15	D	KY.1	0.00180928	2024-04-24
LAB0000369	1000368	2024-04-15	D	LA.1	0.00162891	2024-04-24
LAB0000369	1000368	2024-04-15	D	JN.1.23	0.00098512	2024-04-24
LAB0000369	1000368	2024-04-15	D	unreportable	0.01397824	2024-04-24
LAB0000370	1000369	2024-04-15	X	JN.1.5	0.99116084	2024-04-24
LAB0000370	1000369	2024-04-15	X	JN.1.8.4	0.00089696	2024-04-24
LAB0000370	1000369	2024-04-15	X	JN.1.28.1	0.00108918	2024-04-24
LAB0000370	1000369	2024-04-15	X	JN.1.4.5	0.00108406	2024-04-24
LAB0000370	1000369	2024-04-15	X	JN.1.7.4	0.00109775	2024-04-24
LAB0000370	1000369	2024-04-15	X	unreportable	0.00467123	2024-04-24
LAB0000371	1000370	2024-01-11	F	JN.1.13	0.29462503	2024-09-18
LAB0000371	1000370	2024-01-11	F	JN.1.34	0.24393258	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.12	0.16440373	2024-09-18
LAB0000371	1000370	2024-01-11	F	JN.1.49.2	0.13720891	2024-09-18
LAB0000371	1000370	2024-01-11	F	XDR	0.06206698	2024-09-18
LAB0000371	1000370	2024-01-11	F	JN.18	0.0335668	2024-09-18
LAB0000371	1000370	2024-01-11	F	BA.2.86	0.01316086	2024-09-18
LAB0000371	1000370	2024-01-11	F	BA.2.86.1	0.00932611	2024-09-18
LAB0000371	1000370	2024-01-11	F	BA.2.86.3	0.0023481	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.3.11	0.00277572	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.20.1	0.00187091	2024-09-18
LAB0000371	1000370	2024-01-11	F	XDD.1.1	0.0017009	2024-09-18
LAB0000371	1000370	2024-01-11	F	XDJ	0.00219992	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.26	0.00152104	2024-09-18
LAB0000371	1000370	2024-01-11	F	FL.9	0.00131741	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.11.1	0.00133933	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.3.4	0.00155488	2024-09-18
LAB0000371	1000370	2024-01-11	F	XDH	0.00078802	2024-09-18
LAB0000371	1000370	2024-01-11	F	LL.1	0.00092591	2024-09-18
LAB0000371	1000370	2024-01-11	F	FL.2.3.1	0.00095359	2024-09-18
LAB0000371	1000370	2024-01-11	F	HK.22	0.00116024	2024-09-18
LAB0000371	1000370	2024-01-11	F	unreportable	0.02125303	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.4.2	0.58856151	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.34	0.12019055	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.4.4	0.07334065	2024-09-18
LAB0000372	1000371	2024-01-18	F	HK.3.11	0.07765114	2024-09-18
LAB0000372	1000371	2024-01-18	F	EG.5.1.8	0.01740759	2024-09-18
LAB0000372	1000371	2024-01-18	F	BA.2.86	0.01324209	2024-09-18
LAB0000372	1000371	2024-01-18	F	XBB.2.4	0.00543959	2024-09-18
LAB0000372	1000371	2024-01-18	F	HA.1	0.00332493	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.40	0.0036459	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.13	0.00252765	2024-09-18
LAB0000372	1000371	2024-01-18	F	BA.2.86.4	0.00241448	2024-09-18
LAB0000372	1000371	2024-01-18	F	EG.11	0.00222748	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.58.1	0.00237498	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.55	0.00169719	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.18.4	0.00183092	2024-09-18
LAB0000372	1000371	2024-01-18	F	XBB.1.37.1	0.00116479	2024-09-18
LAB0000372	1000371	2024-01-18	F	JQ.1	0.00215214	2024-09-18
LAB0000372	1000371	2024-01-18	F	XBB.2.9	0.00221383	2024-09-18
LAB0000372	1000371	2024-01-18	F	KY.1	0.00136653	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.54	0.00179574	2024-09-18
LAB0000372	1000371	2024-01-18	F	LF.2	0.00148767	2024-09-18
LAB0000372	1000371	2024-01-18	F	XCV	0.00120332	2024-09-18
LAB0000372	1000371	2024-01-18	F	XDL	0.00139873	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.19	0.00138304	2024-09-18
LAB0000372	1000371	2024-01-18	F	GW.3	0.001458	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.8.4	0.00146998	2024-09-18
LAB0000372	1000371	2024-01-18	F	FL.29	0.00107686	2024-09-18
LAB0000372	1000371	2024-01-18	F	EG.9	0.00125165	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.25.1	0.00133814	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.1.43	0.00145503	2024-09-18
LAB0000372	1000371	2024-01-18	F	XBB.1.5.82	0.00123744	2024-09-18
LAB0000372	1000371	2024-01-18	F	EG.14	0.00115827	2024-09-18
LAB0000372	1000371	2024-01-18	F	JN.18	0.00123897	2024-09-18
LAB0000372	1000371	2024-01-18	F	unreportable	0.05827324	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1	0.50168363	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.4.5	0.28198152	2024-09-18
LAB0000373	1000372	2024-01-25	F	HK.3.11	0.12976708	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.43	0.01444104	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.55	0.00196205	2024-09-18
LAB0000373	1000372	2024-01-25	F	XDR.1	0.00222609	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.4.2	0.00217766	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.35	0.00245761	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.29	0.00156968	2024-09-18
LAB0000373	1000372	2024-01-25	F	FL.29	0.00159805	2024-09-18
LAB0000373	1000372	2024-01-25	F	FL.4.9	0.00218467	2024-09-18
LAB0000373	1000372	2024-01-25	F	KY.1	0.00122167	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.14	0.00151981	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.15	0.00160359	2024-09-18
LAB0000373	1000372	2024-01-25	F	FL.4.7	0.00116481	2024-09-18
LAB0000373	1000372	2024-01-25	F	FL.2.3.1	0.00136255	2024-09-18
LAB0000373	1000372	2024-01-25	F	HK.3.4	0.00151689	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.26	0.00116832	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.18	0.00095032	2024-09-18
LAB0000373	1000372	2024-01-25	F	LH.1	0.0014912	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.10	0.00124877	2024-09-18
LAB0000373	1000372	2024-01-25	F	EG.5.1.9	0.0009534	2024-09-18
LAB0000373	1000372	2024-01-25	F	EG.2.3	0.00090368	2024-09-18
LAB0000373	1000372	2024-01-25	F	LF.2	0.00095765	2024-09-18
LAB0000373	1000372	2024-01-25	F	FL.22	0.00086625	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.19	0.0009617	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.53.1	0.00097963	2024-09-18
LAB0000373	1000372	2024-01-25	F	JN.1.18.2	0.00097804	2024-09-18
LAB0000373	1000372	2024-01-25	F	LF.1	0.000991	2024-09-18
LAB0000373	1000372	2024-01-25	F	unreportable	0.03711163	2024-09-18
LAB0000374	1000373	2024-02-01	C	JN.1.11	0.68197455	2024-02-09
LAB0000374	1000373	2024-02-01	C	JN.1.8.1	0.1626003	2024-02-09
LAB0000374	1000373	2024-02-01	C	JN.1.8	0.07772108	2024-02-09
LAB0000374	1000373	2024-02-01	C	JN.2.5	0.0635416	2024-02-09
LAB0000374	1000373	2024-02-01	C	JN.1.4.2	0.00204017	2024-02-09
LAB0000374	1000373	2024-02-01	C	XDQ	0.00166834	2024-02-09
LAB0000374	1000373	2024-02-01	C	BA.2.86.3	0.00226449	2024-02-09
LAB0000374	1000373	2024-02-01	C	JN.1.11.1	0.00124655	2024-02-09
LAB0000374	1000373	2024-02-01	C	unreportable	0.00694291	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1.8	0.48717736	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1	0.13528989	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1.15	0.10660052	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1.21	0.11900673	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1.4	0.12175165	2024-02-09
LAB0000375	1000374	2024-02-01	H	JN.1.11	0.02670421	2024-02-09
LAB0000375	1000374	2024-02-01	H	XDK	0.00213286	2024-02-09
LAB0000375	1000374	2024-02-01	H	unreportable	0.00133677	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.1	0.38863661	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.2.5	0.25249336	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.1.11	0.21158437	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.1.1.1	0.12977667	2024-02-09
LAB0000376	1000375	2024-02-01	W	BA.2.86.1	0.00215369	2024-02-09
LAB0000376	1000375	2024-02-01	W	XDK	0.00217138	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.1.8.1	0.00102881	2024-02-09
LAB0000376	1000375	2024-02-01	W	JN.1.19	0.00173594	2024-02-09
LAB0000376	1000375	2024-02-01	W	BA.2.86.3	0.00153934	2024-02-09
LAB0000376	1000375	2024-02-01	W	XDN	0.0006595	2024-02-09
LAB0000376	1000375	2024-02-01	W	unreportable	0.00822033	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1	0.47027551	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.11	0.2574138	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.1	0.24332545	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.7	0.01318535	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.1.2	0.00306773	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.12	0.00280175	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.2.1	0.0022334	2024-02-09
LAB0000377	1000376	2024-02-01	B	XDN	0.00218685	2024-02-09
LAB0000377	1000376	2024-02-01	B	JN.1.17	0.00108984	2024-02-09
LAB0000377	1000376	2024-02-01	B	unreportable	0.00442032	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1	0.79826453	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.11	0.17008727	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.8	0.0053422	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.2.5	0.00457938	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.8.1	0.00164954	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.22	0.00165373	2024-02-09
LAB0000378	1000377	2024-02-01	A	XDN	0.00100449	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.17	0.00088958	2024-02-09
LAB0000378	1000377	2024-02-01	A	JN.1.10	0.00105	2024-02-09
LAB0000378	1000377	2024-02-01	A	unreportable	0.01547927	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1	0.25772439	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.11	0.19588425	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.15	0.13755111	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.8	0.12905678	2024-02-09
LAB0000379	1000378	2024-02-01	N	XDP	0.10614575	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.14	0.06167617	2024-02-09
LAB0000379	1000378	2024-02-01	N	XDD	0.05542189	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.4.2	0.01818705	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.8.1	0.0207434	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.5	0.00274062	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.3	0.00210606	2024-02-09
LAB0000379	1000378	2024-02-01	N	BA.2.86.5	0.00162328	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.19	0.00148116	2024-02-09
LAB0000379	1000378	2024-02-01	N	XDD.2	0.00116862	2024-02-09
LAB0000379	1000378	2024-02-01	N	JN.1.21	0.00102752	2024-02-09
LAB0000379	1000378	2024-02-01	N	unreportable	0.00746196	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1	0.59320352	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.14	0.0770857	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.8	0.07755838	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.4.2	0.05014033	2024-02-09
LAB0000380	1000379	2024-02-01	P	XDP	0.03362642	2024-02-09
LAB0000380	1000379	2024-02-01	P	HV.1.10	0.02231566	2024-02-09
LAB0000380	1000379	2024-02-01	P	XDD	0.02079635	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.8.1	0.01691844	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.11	0.01784528	2024-02-09
LAB0000380	1000379	2024-02-01	P	FW.1	0.00896591	2024-02-09
LAB0000380	1000379	2024-02-01	P	XDQ	0.00188375	2024-02-09
LAB0000380	1000379	2024-02-01	P	EG.2.4	0.00254914	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.2.1	0.00192206	2024-02-09
LAB0000380	1000379	2024-02-01	P	FL.29	0.00270304	2024-02-09
LAB0000380	1000379	2024-02-01	P	JC.2	0.00151218	2024-02-09
LAB0000380	1000379	2024-02-01	P	EG.2.3	0.00182876	2024-02-09
LAB0000380	1000379	2024-02-01	P	XBB.1.15.1	0.00158	2024-02-09
LAB0000380	1000379	2024-02-01	P	FW.3	0.00184641	2024-02-09
LAB0000380	1000379	2024-02-01	P	FL.9	0.00117403	2024-02-09
LAB0000380	1000379	2024-02-01	P	FL.2.3.1	0.00187107	2024-02-09
LAB0000380	1000379	2024-02-01	P	JN.1.19	0.00128031	2024-02-09
LAB0000380	1000379	2024-02-01	P	unreportable	0.06139325	2024-02-09
LAB0000381	1000380	2024-02-01	F	JN.1.4	0.70659554	2024-02-09
LAB0000381	1000380	2024-02-01	F	JN.1.11	0.2815304	2024-02-09
LAB0000381	1000380	2024-02-01	F	JN.1.16	0.00217518	2024-02-09
LAB0000381	1000380	2024-02-01	F	BA.2.86.5	0.00174226	2024-02-09
LAB0000381	1000380	2024-02-01	F	JN.1.6	0.00119243	2024-02-09
LAB0000381	1000380	2024-02-01	F	JN.1.5	0.00132092	2024-02-09
LAB0000381	1000380	2024-02-01	F	unreportable	0.00544328	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.11	0.38730892	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.4	0.23820732	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.4.2	0.14964116	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.18	0.10584825	2024-02-09
LAB0000382	1000381	2024-01-31	U	XDD	0.05002768	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.7	0.05422183	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.8.1	0.00286685	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.16	0.00133792	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.14	0.00151269	2024-02-09
LAB0000382	1000381	2024-01-31	U	JN.1.10	0.00134981	2024-02-09
LAB0000382	1000381	2024-01-31	U	unreportable	0.00767757	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.4.2	0.5475787	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.18	0.18394787	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.11	0.13149927	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.8	0.08474763	2024-02-09
LAB0000383	1000382	2024-01-31	V	XDK	0.01677894	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.7	0.0109721	2024-02-09
LAB0000383	1000382	2024-01-31	V	JN.1.8.1	0.00196807	2024-02-09
LAB0000383	1000382	2024-01-31	V	XBB.1.5.82	0.00140094	2024-02-09
LAB0000383	1000382	2024-01-31	V	unreportable	0.02110649	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.11	0.44878971	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1	0.29548112	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.7	0.09073328	2024-02-09
LAB0000384	1000383	2024-02-01	Z	XDP	0.06751769	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.4.2	0.08503134	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.15	0.00169833	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.16	0.00178174	2024-02-09
LAB0000384	1000383	2024-02-01	Z	JN.1.19	0.00073177	2024-02-09
LAB0000384	1000383	2024-02-01	Z	unreportable	0.00823502	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.4.2	0.55217543	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.11	0.3049218	2024-02-09
LAB0000385	1000384	2024-02-01	O	XDK	0.05121359	2024-02-09
LAB0000385	1000384	2024-02-01	O	XDD.1	0.05906102	2024-02-09
LAB0000385	1000384	2024-02-01	O	XDD	0.02153943	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.16	0.00305512	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.17	0.00187085	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.5	0.00124575	2024-02-09
LAB0000385	1000384	2024-02-01	O	JN.1.11.1	0.00070767	2024-02-09
LAB0000385	1000384	2024-02-01	O	unreportable	0.00420933	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1	0.25103481	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.18	0.22481037	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.3	0.25536528	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.11	0.25076838	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.4.2	0.0021473	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.15	0.00235289	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.19	0.00120688	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.8.1	0.0018013	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.16	0.00160455	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.2.1	0.00115958	2024-02-09
LAB0000386	1000385	2024-02-01	R	JN.1.17	0.00114449	2024-02-09
LAB0000386	1000385	2024-02-01	R	unreportable	0.00660418	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1	0.56197121	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.1	0.27911811	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.11	0.14472843	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.9	0.0020666	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.8.1	0.00258372	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.19	0.00161284	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.4.2	0.00102974	2024-02-09
LAB0000387	1000386	2024-02-01	L	JN.1.16	0.00072855	2024-02-09
LAB0000387	1000386	2024-02-01	L	unreportable	0.00616079	2024-02-09
LAB0000388	1000387	2024-02-02	X	BA.2.86.1	0.11659441	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1	0.12217457	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.10	0.14563691	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.21	0.17017245	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.19	0.12419593	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.16	0.05846556	2024-02-09
LAB0000388	1000387	2024-02-02	X	XDD.1	0.04650804	2024-02-09
LAB0000388	1000387	2024-02-02	X	XDJ	0.05788478	2024-02-09
LAB0000388	1000387	2024-02-02	X	XDD	0.04249922	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.8	0.02528134	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.11	0.0112442	2024-02-09
LAB0000388	1000387	2024-02-02	X	XDP	0.01345499	2024-02-09
LAB0000388	1000387	2024-02-02	X	JG.3.4	0.00570576	2024-02-09
LAB0000388	1000387	2024-02-02	X	EG.5.1.8	0.00486903	2024-02-09
LAB0000388	1000387	2024-02-02	X	JN.1.8.1	0.00209817	2024-02-09
LAB0000388	1000387	2024-02-02	X	XDD.1.1	0.00226562	2024-02-09
LAB0000388	1000387	2024-02-02	X	HV.2	0.00146525	2024-02-09
